feature_name,display_name,neighbor_group,importance
pt,pT,,0.014655
eta,eta,,0.006841
abs_z0sinTheta,|z0sinθ|,,0.012376
isolation,isolation,,0.019742
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.019365
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.003214
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.004217
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.013005
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.014643
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.001715
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.005326
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.009901
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.013585
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.003320
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.014298
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.008413
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.009860
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.002549
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.018641
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.005660
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.008519
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.001450
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.032562
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.004978
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.004208
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.002442
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.044416
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.003739
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.004229
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.003638
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.023077
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.005642
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.002393
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.001976
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.007561
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.004905
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.002905
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.002384
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.004982
dz0sintheta_nbh_dR_09,Δz0sinθ_nbh_dR_09,dz0sintheta_nbh_dR,0.003403
pt_nbh_dR_10,pT_nbh_dR_10,pt_nbh_dR,0.003481
