feature_name,display_name,neighbor_group,importance
pt,pT,,0.023799
eta,eta,,0.005944
abs_z0sinTheta,|z0sinθ|,,0.010863
abs_d0,|d0|,,0.025583
d0_nbh_dR_01,|d0|_nbh_dR_01,d0_nbh_dR,0.004699
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.008922
eta_nbh_dR_01,eta_nbh_dR_01,eta_nbh_dR,0.006213
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.006807
zsintheta_nbh_dR_01,|z0sinθ|_nbh_dR_01,zsintheta_nbh_dR,0.008007
d0_nbh_dR_02,|d0|_nbh_dR_02,d0_nbh_dR,0.004409
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.006061
eta_nbh_dR_02,eta_nbh_dR_02,eta_nbh_dR,0.005681
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.005595
zsintheta_nbh_dR_02,|z0sinθ|_nbh_dR_02,zsintheta_nbh_dR,0.009600
d0_nbh_dR_03,|d0|_nbh_dR_03,d0_nbh_dR,0.004061
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.005573
eta_nbh_dR_03,eta_nbh_dR_03,eta_nbh_dR,0.008165
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.010228
zsintheta_nbh_dR_03,|z0sinθ|_nbh_dR_03,zsintheta_nbh_dR,0.006611
d0_nbh_dR_04,|d0|_nbh_dR_04,d0_nbh_dR,0.004934
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.006932
eta_nbh_dR_04,eta_nbh_dR_04,eta_nbh_dR,0.005721
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.008705
zsintheta_nbh_dR_04,|z0sinθ|_nbh_dR_04,zsintheta_nbh_dR,0.008312
d0_nbh_dR_05,|d0|_nbh_dR_05,d0_nbh_dR,0.004895
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.005064
eta_nbh_dR_05,eta_nbh_dR_05,eta_nbh_dR,0.007256
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.012818
zsintheta_nbh_dR_05,|z0sinθ|_nbh_dR_05,zsintheta_nbh_dR,0.010750
d0_nbh_dR_06,|d0|_nbh_dR_06,d0_nbh_dR,0.005639
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.004813
eta_nbh_dR_06,eta_nbh_dR_06,eta_nbh_dR,0.004790
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.019763
zsintheta_nbh_dR_06,|z0sinθ|_nbh_dR_06,zsintheta_nbh_dR,0.006554
d0_nbh_dR_07,|d0|_nbh_dR_07,d0_nbh_dR,0.006020
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.004025
eta_nbh_dR_07,eta_nbh_dR_07,eta_nbh_dR,0.006839
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.007839
zsintheta_nbh_dR_07,|z0sinθ|_nbh_dR_07,zsintheta_nbh_dR,0.008620
d0_nbh_dR_08,|d0|_nbh_dR_08,d0_nbh_dR,0.004649
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.004294
eta_nbh_dR_08,eta_nbh_dR_08,eta_nbh_dR,0.005380
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.008185
zsintheta_nbh_dR_08,|z0sinθ|_nbh_dR_08,zsintheta_nbh_dR,0.006531
d0_nbh_dR_09,|d0|_nbh_dR_09,d0_nbh_dR,0.006283
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.004519
eta_nbh_dR_09,eta_nbh_dR_09,eta_nbh_dR,0.005413
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.013856
zsintheta_nbh_dR_09,|z0sinθ|_nbh_dR_09,zsintheta_nbh_dR,0.005537
d0_nbh_dR_10,|d0|_nbh_dR_10,d0_nbh_dR,0.005339
pt_nbh_dR_10,pT_nbh_dR_10,pt_nbh_dR,0.005417
eta_nbh_dR_10,eta_nbh_dR_10,eta_nbh_dR,0.006447
deltaR_nbh_dR_10,ΔR_nbh_dR_10,deltaR_nbh_dR,0.008974
zsintheta_nbh_dR_10,|z0sinθ|_nbh_dR_10,zsintheta_nbh_dR,0.007555
d0_nbh_pT_01,|d0|_nbh_pT_01,d0_nbh_pT,0.005977
pt_nbh_pT_01,pT_nbh_pT_01,pt_nbh_pT,0.091337
eta_nbh_pT_01,eta_nbh_pT_01,eta_nbh_pT,0.007336
deltaR_nbh_pT_01,ΔR_nbh_pT_01,deltaR_nbh_pT,0.019861
zsintheta_nbh_pT_01,|z0sinθ|_nbh_pT_01,zsintheta_nbh_pT,0.011116
d0_nbh_pT_02,|d0|_nbh_pT_02,d0_nbh_pT,0.005365
pt_nbh_pT_02,pT_nbh_pT_02,pt_nbh_pT,0.101320
eta_nbh_pT_02,eta_nbh_pT_02,eta_nbh_pT,0.005666
deltaR_nbh_pT_02,ΔR_nbh_pT_02,deltaR_nbh_pT,0.008258
zsintheta_nbh_pT_02,|z0sinθ|_nbh_pT_02,zsintheta_nbh_pT,0.008450
d0_nbh_pT_03,|d0|_nbh_pT_03,d0_nbh_pT,0.005021
pt_nbh_pT_03,pT_nbh_pT_03,pt_nbh_pT,0.041001
eta_nbh_pT_03,eta_nbh_pT_03,eta_nbh_pT,0.005877
deltaR_nbh_pT_03,ΔR_nbh_pT_03,deltaR_nbh_pT,0.005493
zsintheta_nbh_pT_03,|z0sinθ|_nbh_pT_03,zsintheta_nbh_pT,0.006679
d0_nbh_pT_04,|d0|_nbh_pT_04,d0_nbh_pT,0.005808
pt_nbh_pT_04,pT_nbh_pT_04,pt_nbh_pT,0.029318
eta_nbh_pT_04,eta_nbh_pT_04,eta_nbh_pT,0.005695
deltaR_nbh_pT_04,ΔR_nbh_pT_04,deltaR_nbh_pT,0.005265
zsintheta_nbh_pT_04,|z0sinθ|_nbh_pT_04,zsintheta_nbh_pT,0.009315
d0_nbh_pT_05,|d0|_nbh_pT_05,d0_nbh_pT,0.005712
pt_nbh_pT_05,pT_nbh_pT_05,pt_nbh_pT,0.014341
eta_nbh_pT_05,eta_nbh_pT_05,eta_nbh_pT,0.007068
deltaR_nbh_pT_05,ΔR_nbh_pT_05,deltaR_nbh_pT,0.004845
zsintheta_nbh_pT_05,|z0sinθ|_nbh_pT_05,zsintheta_nbh_pT,0.009676
d0_nbh_pT_06,|d0|_nbh_pT_06,d0_nbh_pT,0.005037
pt_nbh_pT_06,pT_nbh_pT_06,pt_nbh_pT,0.017217
eta_nbh_pT_06,eta_nbh_pT_06,eta_nbh_pT,0.004713
deltaR_nbh_pT_06,ΔR_nbh_pT_06,deltaR_nbh_pT,0.006478
zsintheta_nbh_pT_06,|z0sinθ|_nbh_pT_06,zsintheta_nbh_pT,0.004914
d0_nbh_pT_07,|d0|_nbh_pT_07,d0_nbh_pT,0.004497
pt_nbh_pT_07,pT_nbh_pT_07,pt_nbh_pT,0.014481
eta_nbh_pT_07,eta_nbh_pT_07,eta_nbh_pT,0.004738
deltaR_nbh_pT_07,ΔR_nbh_pT_07,deltaR_nbh_pT,0.004412
zsintheta_nbh_pT_07,|z0sinθ|_nbh_pT_07,zsintheta_nbh_pT,0.005607
d0_nbh_pT_08,|d0|_nbh_pT_08,d0_nbh_pT,0.004770
pt_nbh_pT_08,pT_nbh_pT_08,pt_nbh_pT,0.006024
eta_nbh_pT_08,eta_nbh_pT_08,eta_nbh_pT,0.007240
deltaR_nbh_pT_08,ΔR_nbh_pT_08,deltaR_nbh_pT,0.004870
zsintheta_nbh_pT_08,|z0sinθ|_nbh_pT_08,zsintheta_nbh_pT,0.009218
d0_nbh_pT_09,|d0|_nbh_pT_09,d0_nbh_pT,0.005130
pt_nbh_pT_09,pT_nbh_pT_09,pt_nbh_pT,0.005903
eta_nbh_pT_09,eta_nbh_pT_09,eta_nbh_pT,0.006001
deltaR_nbh_pT_09,ΔR_nbh_pT_09,deltaR_nbh_pT,0.004793
zsintheta_nbh_pT_09,|z0sinθ|_nbh_pT_09,zsintheta_nbh_pT,0.008145
d0_nbh_pT_10,|d0|_nbh_pT_10,d0_nbh_pT,0.004614
pt_nbh_pT_10,pT_nbh_pT_10,pt_nbh_pT,0.005003
eta_nbh_pT_10,eta_nbh_pT_10,eta_nbh_pT,0.004976
deltaR_nbh_pT_10,ΔR_nbh_pT_10,deltaR_nbh_pT,0.005062
zsintheta_nbh_pT_10,|z0sinθ|_nbh_pT_10,zsintheta_nbh_pT,0.004869
