feature_name,display_name,neighbor_group,importance
pt,pT,,0.017758
eta,eta,,0.007999
abs_z0sinTheta,|z0sinθ|,,0.014213
d0,d0,,0.014830
isolation,isolation,,0.041766
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.004767
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.009497
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.003939
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.006343
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.016312
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.004780
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.005122
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.005656
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.008149
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.017453
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.004413
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.005437
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.003583
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.008807
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.008996
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.004276
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.004143
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.004373
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.009947
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.005734
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.004310
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.005311
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.004696
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.007210
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.004829
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.004812
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.003765
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.003883
