feature_name,display_name,neighbor_group,importance
pt,pT,,0.011774
eta,eta,,0.006062
abs_z0sinTheta,|z0sinθ|,,0.009675
isolation,isolation,,0.023862
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.002349
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.015393
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.001486
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.004420
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.012103
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.002986
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.015763
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.002369
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.004438
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.010432
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.002091
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.006685
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.002244
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.017500
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.006722
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.002535
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.008644
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.002129
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.008478
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.004656
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.002692
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.008124
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.002540
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.030897
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.004915
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.002800
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.003008
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.002295
