feature_name,display_name,neighbor_group,importance
pt,pT,,0.013611
eta,eta,,0.019270
abs_z0sinTheta,|z0sinθ|,,0.019375
d0,d0,,0.010773
isolation,isolation,,0.029588
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.003165
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.009462
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.003754
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.004104
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.015675
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.003051
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.009524
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.002715
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.004220
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.011652
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.003038
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.003562
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.003103
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.006180
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.008118
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.002426
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.003828
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.003719
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.016858
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.003687
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.003435
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.002904
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.001672
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.010192
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.003529
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.003602
