feature_name,display_name,neighbor_group,importance
pt,pT,,0.024086
eta,eta,,0.007722
abs_z0sinTheta,|z0sinθ|,,0.015435
d0,d0,,0.012996
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.004169
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.007241
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.004289
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.008000
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.016546
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.004879
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.006237
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.005498
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.007542
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.011913
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.005031
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.005344
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.004321
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.016724
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.010815
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.003710
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.003969
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.008064
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.015623
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.008210
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.004793
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.005142
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.004355
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.006925
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.004902
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.005224
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.005149
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.004568
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.007181
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.004650
d0_nbh_dR_07,d0_nbh_dR_07,d0_nbh_dR,0.004300
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.003941
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.004863
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.005104
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.005001
d0_nbh_dR_08,d0_nbh_dR_08,d0_nbh_dR,0.005706
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.004468
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.004873
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.010696
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.004824
d0_nbh_dR_09,d0_nbh_dR_09,d0_nbh_dR,0.004686
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.004268
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.003907
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.006211
dz0sintheta_nbh_dR_09,Δz0sinθ_nbh_dR_09,dz0sintheta_nbh_dR,0.005581
d0_nbh_dR_10,d0_nbh_dR_10,d0_nbh_dR,0.004995
pt_nbh_dR_10,pT_nbh_dR_10,pt_nbh_dR,0.004955
deta_nbh_dR_10,Δeta_nbh_dR_10,deta_nbh_dR,0.005120
deltaR_nbh_dR_10,ΔR_nbh_dR_10,deltaR_nbh_dR,0.006909
dz0sintheta_nbh_dR_10,Δz0sinθ_nbh_dR_10,dz0sintheta_nbh_dR,0.004023
d0_nbh_pT_01,d0_nbh_pT_01,d0_nbh_pT,0.004449
pt_nbh_pT_01,pT_nbh_pT_01,pt_nbh_pT,0.094346
deta_nbh_pT_01,Δeta_nbh_pT_01,deta_nbh_pT,0.006416
deltaR_nbh_pT_01,ΔR_nbh_pT_01,deltaR_nbh_pT,0.021223
dz0sintheta_nbh_pT_01,Δz0sinθ_nbh_pT_01,dz0sintheta_nbh_pT,0.017482
d0_nbh_pT_02,d0_nbh_pT_02,d0_nbh_pT,0.005622
pt_nbh_pT_02,pT_nbh_pT_02,pt_nbh_pT,0.158705
deta_nbh_pT_02,Δeta_nbh_pT_02,deta_nbh_pT,0.004145
deltaR_nbh_pT_02,ΔR_nbh_pT_02,deltaR_nbh_pT,0.005733
dz0sintheta_nbh_pT_02,Δz0sinθ_nbh_pT_02,dz0sintheta_nbh_pT,0.019214
d0_nbh_pT_03,d0_nbh_pT_03,d0_nbh_pT,0.004031
pt_nbh_pT_03,pT_nbh_pT_03,pt_nbh_pT,0.040162
deta_nbh_pT_03,Δeta_nbh_pT_03,deta_nbh_pT,0.007466
deltaR_nbh_pT_03,ΔR_nbh_pT_03,deltaR_nbh_pT,0.004531
dz0sintheta_nbh_pT_03,Δz0sinθ_nbh_pT_03,dz0sintheta_nbh_pT,0.010160
d0_nbh_pT_04,d0_nbh_pT_04,d0_nbh_pT,0.003869
pt_nbh_pT_04,pT_nbh_pT_04,pt_nbh_pT,0.038418
deta_nbh_pT_04,Δeta_nbh_pT_04,deta_nbh_pT,0.003958
deltaR_nbh_pT_04,ΔR_nbh_pT_04,deltaR_nbh_pT,0.006751
dz0sintheta_nbh_pT_04,Δz0sinθ_nbh_pT_04,dz0sintheta_nbh_pT,0.009483
d0_nbh_pT_05,d0_nbh_pT_05,d0_nbh_pT,0.004596
pt_nbh_pT_05,pT_nbh_pT_05,pt_nbh_pT,0.008466
deta_nbh_pT_05,Δeta_nbh_pT_05,deta_nbh_pT,0.004166
deltaR_nbh_pT_05,ΔR_nbh_pT_05,deltaR_nbh_pT,0.004981
dz0sintheta_nbh_pT_05,Δz0sinθ_nbh_pT_05,dz0sintheta_nbh_pT,0.008412
d0_nbh_pT_06,d0_nbh_pT_06,d0_nbh_pT,0.005003
pt_nbh_pT_06,pT_nbh_pT_06,pt_nbh_pT,0.008625
deta_nbh_pT_06,Δeta_nbh_pT_06,deta_nbh_pT,0.005033
deltaR_nbh_pT_06,ΔR_nbh_pT_06,deltaR_nbh_pT,0.004284
dz0sintheta_nbh_pT_06,Δz0sinθ_nbh_pT_06,dz0sintheta_nbh_pT,0.005734
d0_nbh_pT_07,d0_nbh_pT_07,d0_nbh_pT,0.004481
pt_nbh_pT_07,pT_nbh_pT_07,pt_nbh_pT,0.006990
deta_nbh_pT_07,Δeta_nbh_pT_07,deta_nbh_pT,0.005056
deltaR_nbh_pT_07,ΔR_nbh_pT_07,deltaR_nbh_pT,0.004160
dz0sintheta_nbh_pT_07,Δz0sinθ_nbh_pT_07,dz0sintheta_nbh_pT,0.004308
d0_nbh_pT_08,d0_nbh_pT_08,d0_nbh_pT,0.004481
pt_nbh_pT_08,pT_nbh_pT_08,pt_nbh_pT,0.005541
deta_nbh_pT_08,Δeta_nbh_pT_08,deta_nbh_pT,0.004548
deltaR_nbh_pT_08,ΔR_nbh_pT_08,deltaR_nbh_pT,0.004344
dz0sintheta_nbh_pT_08,Δz0sinθ_nbh_pT_08,dz0sintheta_nbh_pT,0.004337
d0_nbh_pT_09,d0_nbh_pT_09,d0_nbh_pT,0.004071
pt_nbh_pT_09,pT_nbh_pT_09,pt_nbh_pT,0.006373
deta_nbh_pT_09,Δeta_nbh_pT_09,deta_nbh_pT,0.004502
deltaR_nbh_pT_09,ΔR_nbh_pT_09,deltaR_nbh_pT,0.004866
dz0sintheta_nbh_pT_09,Δz0sinθ_nbh_pT_09,dz0sintheta_nbh_pT,0.007448
d0_nbh_pT_10,d0_nbh_pT_10,d0_nbh_pT,0.004032
pt_nbh_pT_10,pT_nbh_pT_10,pt_nbh_pT,0.005320
deta_nbh_pT_10,Δeta_nbh_pT_10,deta_nbh_pT,0.005041
deltaR_nbh_pT_10,ΔR_nbh_pT_10,deltaR_nbh_pT,0.003894
dz0sintheta_nbh_pT_10,Δz0sinθ_nbh_pT_10,dz0sintheta_nbh_pT,0.005060
