feature_name,display_name,neighbor_group,importance
pt,pT,,0.012027
eta,eta,,0.006025
abs_z0sinTheta,|z0sinθ|,,0.012180
d0,d0,,0.009357
isolation,isolation,,0.011512
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.002340
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.018104
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.001711
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.004575
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.011337
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.001573
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.017059
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.001764
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.004100
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.009239
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.002786
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.012736
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.001962
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.014394
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.007741
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.002682
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.009256
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.002291
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.024538
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.005774
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.002701
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.012112
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.001319
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.033649
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.004264
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.002845
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.003746
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.002161
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.046621
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.003647
d0_nbh_dR_07,d0_nbh_dR_07,d0_nbh_dR,0.002667
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.005083
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.002361
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.010908
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.004794
d0_nbh_dR_08,d0_nbh_dR_08,d0_nbh_dR,0.002247
