feature_name,display_name,neighbor_group,importance
pt,pT,,0.012021
eta,eta,,0.021941
abs_z0sinTheta,|z0sinθ|,,0.020967
d0,d0,,0.012445
isolation,isolation,,0.021912
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.004665
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.008075
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.004730
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.005569
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.012780
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.005229
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.005810
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.004666
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.006974
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.010453
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.004746
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.004992
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.004889
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.008747
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.008910
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.004908
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.005147
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.005233
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.006844
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.006227
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.004499
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.004603
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.005160
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.008538
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.005396
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.004986
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.004407
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.005002
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.010282
