feature_name,display_name,neighbor_group,importance
pt,pT,,0.016536
eta,eta,,0.005716
abs_z0sinTheta,|z0sinθ|,,0.008382
abs_d0,|d0|,,0.020337
d0_nbh_dR_01,|d0|_nbh_dR_01,d0_nbh_dR,0.005778
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.007214
eta_nbh_dR_01,eta_nbh_dR_01,eta_nbh_dR,0.006154
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.006475
zsintheta_nbh_dR_01,|z0sinθ|_nbh_dR_01,zsintheta_nbh_dR,0.007703
d0_nbh_dR_02,|d0|_nbh_dR_02,d0_nbh_dR,0.006093
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.006596
eta_nbh_dR_02,eta_nbh_dR_02,eta_nbh_dR,0.007201
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.006458
zsintheta_nbh_dR_02,|z0sinθ|_nbh_dR_02,zsintheta_nbh_dR,0.007629
d0_nbh_dR_03,|d0|_nbh_dR_03,d0_nbh_dR,0.005991
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.006066
eta_nbh_dR_03,eta_nbh_dR_03,eta_nbh_dR,0.006648
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.008983
zsintheta_nbh_dR_03,|z0sinθ|_nbh_dR_03,zsintheta_nbh_dR,0.007503
d0_nbh_dR_04,|d0|_nbh_dR_04,d0_nbh_dR,0.006701
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.006195
eta_nbh_dR_04,eta_nbh_dR_04,eta_nbh_dR,0.006877
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.007999
zsintheta_nbh_dR_04,|z0sinθ|_nbh_dR_04,zsintheta_nbh_dR,0.008053
d0_nbh_dR_05,|d0|_nbh_dR_05,d0_nbh_dR,0.005816
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.006174
eta_nbh_dR_05,eta_nbh_dR_05,eta_nbh_dR,0.006230
