feature_name,display_name,neighbor_group,importance
pt,pT,,0.013264
eta,eta,,0.004578
abs_z0sinTheta,|z0sinθ|,,0.009836
isolation,isolation,,0.056425
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.017235
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.003316
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.004009
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.020546
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.008077
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.003410
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.007005
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.011786
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.004152
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.003990
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.005552
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.010075
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.004194
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.003192
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.021619
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.005320
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.003091
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.002970
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.018412
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.005212
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.003457
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.001636
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.034603
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.003541
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.002472
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.003534
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.004386
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.003567
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.003243
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.004294
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.037571
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.005656
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.003111
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.003450
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.007228
dz0sintheta_nbh_dR_09,Δz0sinθ_nbh_dR_09,dz0sintheta_nbh_dR,0.002930
pt_nbh_dR_10,pT_nbh_dR_10,pt_nbh_dR,0.003548
deta_nbh_dR_10,Δeta_nbh_dR_10,deta_nbh_dR,0.005632
deltaR_nbh_dR_10,ΔR_nbh_dR_10,deltaR_nbh_dR,0.003997
dz0sintheta_nbh_dR_10,Δz0sinθ_nbh_dR_10,dz0sintheta_nbh_dR,0.003401
pt_nbh_pT_01,pT_nbh_pT_01,pt_nbh_pT,0.120496
deta_nbh_pT_01,Δeta_nbh_pT_01,deta_nbh_pT,0.002955
deltaR_nbh_pT_01,ΔR_nbh_pT_01,deltaR_nbh_pT,0.026532
dz0sintheta_nbh_pT_01,Δz0sinθ_nbh_pT_01,dz0sintheta_nbh_pT,0.025982
pt_nbh_pT_02,pT_nbh_pT_02,pt_nbh_pT,0.120056
deta_nbh_pT_02,Δeta_nbh_pT_02,deta_nbh_pT,0.003449
deltaR_nbh_pT_02,ΔR_nbh_pT_02,deltaR_nbh_pT,0.007616
dz0sintheta_nbh_pT_02,Δz0sinθ_nbh_pT_02,dz0sintheta_nbh_pT,0.014668
pt_nbh_pT_03,pT_nbh_pT_03,pt_nbh_pT,0.066271
deta_nbh_pT_03,Δeta_nbh_pT_03,deta_nbh_pT,0.002590
deltaR_nbh_pT_03,ΔR_nbh_pT_03,deltaR_nbh_pT,0.003948
dz0sintheta_nbh_pT_03,Δz0sinθ_nbh_pT_03,dz0sintheta_nbh_pT,0.010433
pt_nbh_pT_04,pT_nbh_pT_04,pt_nbh_pT,0.063963
deta_nbh_pT_04,Δeta_nbh_pT_04,deta_nbh_pT,0.003854
deltaR_nbh_pT_04,ΔR_nbh_pT_04,deltaR_nbh_pT,0.003209
dz0sintheta_nbh_pT_04,Δz0sinθ_nbh_pT_04,dz0sintheta_nbh_pT,0.006889
pt_nbh_pT_05,pT_nbh_pT_05,pt_nbh_pT,0.037884
deta_nbh_pT_05,Δeta_nbh_pT_05,deta_nbh_pT,0.000000
deltaR_nbh_pT_05,ΔR_nbh_pT_05,deltaR_nbh_pT,0.003775
dz0sintheta_nbh_pT_05,Δz0sinθ_nbh_pT_05,dz0sintheta_nbh_pT,0.007053
