feature_name,display_name,neighbor_group,importance
pt,pT,,0.011553
eta,eta,,0.005587
abs_z0sinTheta,|z0sinθ|,,0.012005
d0,d0,,0.009735
isolation,isolation,,0.042735
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.002815
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.006832
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.003131
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.005075
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.005736
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.003284
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.002957
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.002393
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.004263
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.005157
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.003447
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.002878
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.003383
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.005860
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.004327
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.003314
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.002584
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.002919
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.010020
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.004139
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.003026
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.004031
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.002746
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.004258
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.003219
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.003280
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.003322
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.002704
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.008302
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.003453
d0_nbh_dR_07,d0_nbh_dR_07,d0_nbh_dR,0.003394
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.003056
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.003907
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.005298
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.003315
d0_nbh_dR_08,d0_nbh_dR_08,d0_nbh_dR,0.004031
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.003465
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.004093
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.004428
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.005300
d0_nbh_dR_09,d0_nbh_dR_09,d0_nbh_dR,0.003117
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.004975
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.003460
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.006094
dz0sintheta_nbh_dR_09,Δz0sinθ_nbh_dR_09,dz0sintheta_nbh_dR,0.004190
d0_nbh_dR_10,d0_nbh_dR_10,d0_nbh_dR,0.002646
pt_nbh_dR_10,pT_nbh_dR_10,pt_nbh_dR,0.003095
deta_nbh_dR_10,Δeta_nbh_dR_10,deta_nbh_dR,0.005868
deltaR_nbh_dR_10,ΔR_nbh_dR_10,deltaR_nbh_dR,0.003232
dz0sintheta_nbh_dR_10,Δz0sinθ_nbh_dR_10,dz0sintheta_nbh_dR,0.003396
d0_nbh_pT_01,d0_nbh_pT_01,d0_nbh_pT,0.003229
pt_nbh_pT_01,pT_nbh_pT_01,pt_nbh_pT,0.111068
deta_nbh_pT_01,Δeta_nbh_pT_01,deta_nbh_pT,0.004925
deltaR_nbh_pT_01,ΔR_nbh_pT_01,deltaR_nbh_pT,0.013350
dz0sintheta_nbh_pT_01,Δz0sinθ_nbh_pT_01,dz0sintheta_nbh_pT,0.012486
d0_nbh_pT_02,d0_nbh_pT_02,d0_nbh_pT,0.004192
pt_nbh_pT_02,pT_nbh_pT_02,pt_nbh_pT,0.081008
deta_nbh_pT_02,Δeta_nbh_pT_02,deta_nbh_pT,0.002855
deltaR_nbh_pT_02,ΔR_nbh_pT_02,deltaR_nbh_pT,0.003524
dz0sintheta_nbh_pT_02,Δz0sinθ_nbh_pT_02,dz0sintheta_nbh_pT,0.011789
d0_nbh_pT_03,d0_nbh_pT_03,d0_nbh_pT,0.003680
pt_nbh_pT_03,pT_nbh_pT_03,pt_nbh_pT,0.039719
