feature_name,display_name,neighbor_group,importance
pt,pT,,0.009594
eta,eta,,0.023011
abs_z0sinTheta,|z0sinθ|,,0.019007
d0,d0,,0.011200
isolation,isolation,,0.015035
d0_nbh_dR_01,d0_nbh_dR_01,d0_nbh_dR,0.006139
pt_nbh_dR_01,pT_nbh_dR_01,pt_nbh_dR,0.008284
deta_nbh_dR_01,Δeta_nbh_dR_01,deta_nbh_dR,0.006310
deltaR_nbh_dR_01,ΔR_nbh_dR_01,deltaR_nbh_dR,0.007493
dz0sintheta_nbh_dR_01,Δz0sinθ_nbh_dR_01,dz0sintheta_nbh_dR,0.013255
d0_nbh_dR_02,d0_nbh_dR_02,d0_nbh_dR,0.006633
pt_nbh_dR_02,pT_nbh_dR_02,pt_nbh_dR,0.007134
deta_nbh_dR_02,Δeta_nbh_dR_02,deta_nbh_dR,0.006087
deltaR_nbh_dR_02,ΔR_nbh_dR_02,deltaR_nbh_dR,0.008016
dz0sintheta_nbh_dR_02,Δz0sinθ_nbh_dR_02,dz0sintheta_nbh_dR,0.011108
d0_nbh_dR_03,d0_nbh_dR_03,d0_nbh_dR,0.006407
pt_nbh_dR_03,pT_nbh_dR_03,pt_nbh_dR,0.006732
deta_nbh_dR_03,Δeta_nbh_dR_03,deta_nbh_dR,0.006561
deltaR_nbh_dR_03,ΔR_nbh_dR_03,deltaR_nbh_dR,0.007986
dz0sintheta_nbh_dR_03,Δz0sinθ_nbh_dR_03,dz0sintheta_nbh_dR,0.010432
d0_nbh_dR_04,d0_nbh_dR_04,d0_nbh_dR,0.006617
pt_nbh_dR_04,pT_nbh_dR_04,pt_nbh_dR,0.006237
deta_nbh_dR_04,Δeta_nbh_dR_04,deta_nbh_dR,0.007197
deltaR_nbh_dR_04,ΔR_nbh_dR_04,deltaR_nbh_dR,0.008620
dz0sintheta_nbh_dR_04,Δz0sinθ_nbh_dR_04,dz0sintheta_nbh_dR,0.007830
d0_nbh_dR_05,d0_nbh_dR_05,d0_nbh_dR,0.006626
pt_nbh_dR_05,pT_nbh_dR_05,pt_nbh_dR,0.006904
deta_nbh_dR_05,Δeta_nbh_dR_05,deta_nbh_dR,0.006437
deltaR_nbh_dR_05,ΔR_nbh_dR_05,deltaR_nbh_dR,0.009021
dz0sintheta_nbh_dR_05,Δz0sinθ_nbh_dR_05,dz0sintheta_nbh_dR,0.006765
d0_nbh_dR_06,d0_nbh_dR_06,d0_nbh_dR,0.007212
pt_nbh_dR_06,pT_nbh_dR_06,pt_nbh_dR,0.006945
deta_nbh_dR_06,Δeta_nbh_dR_06,deta_nbh_dR,0.006751
deltaR_nbh_dR_06,ΔR_nbh_dR_06,deltaR_nbh_dR,0.009428
dz0sintheta_nbh_dR_06,Δz0sinθ_nbh_dR_06,dz0sintheta_nbh_dR,0.007167
d0_nbh_dR_07,d0_nbh_dR_07,d0_nbh_dR,0.006892
pt_nbh_dR_07,pT_nbh_dR_07,pt_nbh_dR,0.006993
deta_nbh_dR_07,Δeta_nbh_dR_07,deta_nbh_dR,0.006673
deltaR_nbh_dR_07,ΔR_nbh_dR_07,deltaR_nbh_dR,0.009090
dz0sintheta_nbh_dR_07,Δz0sinθ_nbh_dR_07,dz0sintheta_nbh_dR,0.008187
d0_nbh_dR_08,d0_nbh_dR_08,d0_nbh_dR,0.007579
pt_nbh_dR_08,pT_nbh_dR_08,pt_nbh_dR,0.006519
deta_nbh_dR_08,Δeta_nbh_dR_08,deta_nbh_dR,0.006549
deltaR_nbh_dR_08,ΔR_nbh_dR_08,deltaR_nbh_dR,0.007591
dz0sintheta_nbh_dR_08,Δz0sinθ_nbh_dR_08,dz0sintheta_nbh_dR,0.007430
d0_nbh_dR_09,d0_nbh_dR_09,d0_nbh_dR,0.006161
pt_nbh_dR_09,pT_nbh_dR_09,pt_nbh_dR,0.006254
deta_nbh_dR_09,Δeta_nbh_dR_09,deta_nbh_dR,0.006654
deltaR_nbh_dR_09,ΔR_nbh_dR_09,deltaR_nbh_dR,0.008053
